"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"24019","Zfp382",168.841024052193,-0.0584626880380514,0.167263148768799,-0.352163493817628,0.724715653154539,1
"24020","Zfp383",663.512417684432,-0.101039757746337,0.105064688469499,-0.96142828181866,0.336336869695953,1
"24021","Zfp384",1744.14313916987,0.0531717666512612,0.0631156006679048,0.84238133299006,0.399574538357704,1
"24022","Zfp385a",928.793068220208,-0.0331247653288071,0.0985518042121768,-0.335302634137744,0.737396806878355,1
"24023","Zfp385b",69.4052043068773,0.353199087366125,0.309626893133231,1.14358239401279,0.252796866597558,1
"24024","Zfp385c",8.129748992678,0.651233605525991,0.496617403898386,1.29939577885364,0.193808139567117,1
"24025","Zfp386",1158.11473105029,-0.107003733254367,0.0913174696812421,-1.17146804073127,0.241410696774338,1
"24026","Zfp389",7.88389672133279,0.42378935637241,0.508275079494352,0.822956952348209,0.410532473746116,1
"24027","Zfp39",177.59903607149,0.0633689949759302,0.207034067721632,0.30569632189789,0.759835874037355,1
"24028","Zfp395",1562.91648973669,0.0088704575679947,0.111499464924194,0.0807364115507888,0.935651579093671,1
"24029","Zfp397",2189.92292563681,-0.100486306034625,0.087178697946156,-1.15251183746104,0.249110808270674,1
"24030","Zfp398",101.224554799609,0.120794072715421,0.19982145762428,0.60129610942339,0.547642780429312,1
"24031","Zfp40",399.653452477044,0.0634084164003342,0.103372766883797,0.613056469965288,0.539839001565789,1
"24032","Zfp407",928.45462435422,0.0469579356580397,0.14135669811329,0.330973100011305,0.740664804593832,1
"24033","Zfp408",933.640518159932,0.00171305545028015,0.0684971698113319,0.0252119174651935,0.979885931215926,1
"24034","Zfp41",1096.66535336121,-0.0284927559900854,0.11302444849446,-0.251710187742717,0.801265081816763,1
"24035","Zfp410",1685.35161134987,0.0593241517167989,0.0839048178421626,0.707150637332308,0.479472870702233,1
"24036","Zfp414",786.053048846475,0.0701365120001275,0.096934471045449,0.72431062053153,0.468875058205329,1
"24037","Zfp418",112.42816520233,-0.12453293900031,0.179640524975868,-0.693597387945393,0.487934732286863,1
"24038","Zfp42",12.971175102563,-0.697692766291072,0.440556214652056,-1.53484039809954,0.12482303683908,1
"24039","Zfp420",169.855348036902,-0.132033346819415,0.126758481251314,-1.04185717113867,0.297477903295924,1
"24040","Zfp422",2275.65645856838,-0.0126466997985815,0.0853211408160037,-0.147957635912644,0.882376201822397,1
"24041","Zfp423",775.034089255425,0.0296293917135242,0.195034726913017,0.153366497470435,0.878109263435586,1
"24042","Zfp426",856.96319354372,0.00847527115982542,0.0736909002476883,0.115056661694081,0.908400210661369,1
"24043","Zfp428",530.907806003021,0.13291840634034,0.126634786081487,1.05072247542009,0.293386070347833,1
"24044","Zfp429",7.52584377562635,-0.47033015187252,0.494676503348765,-0.9034279086433,0.366298833495386,1
"24045","Zfp433",203.613293810694,0.00988163382121359,0.157509374699977,0.062883713639041,0.949859103808214,1
"24046","Zfp438",196.701897346437,0.151817531818057,0.133828383741872,1.13494139103876,0.256399875870225,1
"24047","Zfp442",143.66881734666,-0.103419886289866,0.190371757410036,-0.536275253545996,0.591768330785504,1
"24048","Zfp444",782.918168036521,0.0603886524167206,0.0871770561000148,0.69266622245395,0.488519041196025,1
"24049","Zfp445",4158.79748902152,-0.0360565648900587,0.0964419134930805,-0.373240545772779,0.708969421786718,1
"24050","Zfp446",336.447740750155,-0.0333594078368038,0.111154777105825,-0.29989834484798,0.764254696877044,1
"24051","Zfp449",850.804169959834,-0.148284970619861,0.06979401133257,-2.1244462450216,0.0336328464979965,1
"24052","Zfp451",1365.3046300266,-0.0339742324623203,0.0871983206996218,-0.389529116990547,0.696884775858475,1
"24053","Zfp454",112.887888091031,-0.132894044906568,0.232079388240071,-0.575124568873724,0.565207052847236,1
"24054","Zfp455",46.5264724964312,0.098375367406063,0.230691674634385,0.428832040490448,0.668045459895562,1
"24055","Zfp456",116.721137680434,0.11335673570923,0.191073695072808,0.592992518727626,0.553186159016522,1
"24056","Zfp457",21.0402633149197,0.108869880186976,0.349299749157861,0.309997559081982,0.756562812559385,1
"24057","Zfp458",65.1662817220396,0.132366299914765,0.209757972886656,0.634311823265153,0.525877341984047,1
"24058","Zfp459",22.1552378367477,0.0250505222525183,0.349197662674714,0.0754635929676757,0.939845863512749,1
"24059","Zfp46",455.411949758382,0.0749189185187091,0.114915599338111,0.652993934414762,0.513760188907203,1
"24060","Zfp462",3657.07827655735,-0.204053443577966,0.167528331157578,-1.21767410664403,0.22334784059909,1
"24061","Zfp467",274.942333238388,-0.00794112158283109,0.162692751867644,-0.0490313980694227,0.960894273982496,1
"24062","Zfp472",320.828476420744,-0.0178703931221199,0.128949849442241,-0.138480696986425,0.889860524200784,1
"24063","Zfp473",194.179294860005,-0.109911046109222,0.119679731354267,-0.917024975894114,0.3591295525404,1
"24064","Zfp474",0.0702401265420902,0,0.334301434392478,0,1,1
"24065","Zfp488",0.476940083713626,0.260026890174303,0.434259923385931,0.456125647422885,0.648299628149157,1
"24066","Zfp493",117.974151924744,-0.352492053933996,0.153833125101288,-2.28982622640301,0.0220313921908433,1
"24067","Zfp503",337.603534665566,-0.0331513828854939,0.33576818612432,-0.102334176770088,0.918491428556149,1
"24068","Zfp507",1807.73432630342,-0.0635944659364997,0.104594658266268,-0.607816363377678,0.543309275239835,1
"24069","Zfp51",486.969861403146,-0.0982804276924459,0.0963620727436249,-1.02006105777696,0.307699504147517,1
"24070","Zfp511",307.973528179638,0.090897689903709,0.139491242197192,0.654002607678585,0.513110125586854,1
"24071","Zfp512",2138.59771882629,-0.00595885929434727,0.0537256806584541,-0.11089600844224,0.911698810881489,1
"24072","Zfp513",998.757910165883,0.0260649486305513,0.0801554625997121,0.325756357256843,0.744608700927835,1
"24073","Zfp516",4472.67252562413,-0.111356968520491,0.100410992214022,-1.10919086610001,0.267347852076296,1
"24074","Zfp518a",1486.01392424988,-0.0463587617528109,0.147126104722174,-0.312553635779653,0.754619807652706,1
"24075","Zfp518b",1767.18466877427,-0.0377294397177134,0.132463941201627,-0.283697876093218,0.776641922520425,1
"24076","Zfp52",138.783760559033,-0.0282819016889382,0.169390894386178,-0.166232446898175,0.867974025736269,1
"24077","Zfp521",1525.67304048878,-0.0101690500644091,0.135091560063466,-0.0755113126301777,0.939807897058223,1
