"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"2","0610007P14Rik",1334.82193145127,0.0863866799945915,0.104350503753782,0.82735703267163,0.4080347266729,0.626389731627946
"3","0610009B22Rik",502.843104869016,-0.0930237034856485,0.0844360600178494,-1.10165569854028,0.270611383687276,0.489759957783698
"4","0610009L18Rik",28.9165025783453,-0.594774196910236,0.291939014166284,-2.0400463672112,0.0413457077681781,0.137019624698436
"5","0610009O20Rik",2116.91843690117,-0.0984611008573642,0.0515361588603909,-1.91051647645253,0.0560667470160076,0.169891910139023
"6","0610010B08Rik",785.106409743752,0.461514415025704,0.307575846463963,1.49308137150513,0.135415888147583,0.312167022449141
"7","0610010F05Rik",791.649771741884,0.356461938189758,0.082473112332095,4.32219334136534,1.54485719443458e-05,0.000214594467154749
"8","0610010K14Rik",994.917131172007,0.242599702561316,0.136157738346105,1.78011222371511,0.0750575964972908,0.209459143556212
"9","0610011F06Rik",262.543178972947,-0.0555137426278697,0.148030143351915,-0.374544830258026,0.707999009909044,0.848720668936734
"10","0610012G03Rik",716.453434869018,0.00402026852962247,0.114120298186191,0.0348295822094083,0.972215631744688,0.992183661051382
"11","0610030E20Rik",1324.78456045117,-0.122205079576683,0.0733033284438801,-1.66744953399542,0.0954250513262964,0.246909513884876
"13","0610037L13Rik",645.637153737545,0.0916442420100626,0.107623190869218,0.850520428265892,0.395035807861871,0.614994605942479
"14","0610038B21Rik",13.3114923226584,-0.721308018466173,0.401532582760675,-1.80987567235817,0.070315069544059,0.199740751837296
"17","0610040B10Rik",31.2433649826663,-0.276630614083884,0.259034486486098,-1.07009546877326,0.284576338514853,0.506028243423145
"18","0610040F04Rik",1.89514710989168,0.971709471458171,1.00237979691223,1.06749711956779,0.285747413655612,0.507273817676504
"19","0610040J01Rik",6.07162393067573,0.00325541364317809,0.611508871839434,0.0153237723394306,0.9877738771246,0.999831965645904
"20","0610043K17Rik",2.54643685947765,-0.141128360699055,0.773183674739036,-0.185600708057528,0.852757898264489,0.9273147122899
"21","1010001N08Rik",464.05653771161,0.616433370954106,0.241594127731219,2.53872437481772,0.0111257435879668,0.0515388090035818
"22","1110001J03Rik",313.568845817695,-0.140685939091772,0.149948670803026,-0.9421610519161,0.346110191105004,0.570580717779039
"23","1110002L01Rik",884.218747559357,-0.0583542025868398,0.0898862756994151,-0.649482720849294,0.516026411512077,0.716334767598112
"24","1110004E09Rik",495.763470566987,0.008373086929641,0.109852389710015,0.0729589303639366,0.941838799193371,0.976066628903834
"25","1110004F10Rik",3647.80696069973,0.0507631498584221,0.0584478755234786,0.868405251753022,0.385172520853041,0.606825927084947
"26","1110006O24Rik",21.1683120574776,-0.605940321488303,0.292995845054027,-2.06313310511645,0.0390999836325303,0.131272349533717
"27","1110007C09Rik",384.802668277265,1.64073554556378,0.16198541216198,10.1236529068195,4.33912324972428e-24,6.16694347156795e-22
"28","1110008F13Rik",1789.8913536701,0.205603598347233,0.103335796211869,1.98994727362029,0.0465967440273881,0.148868356881809
"29","1110008L16Rik",393.903316789401,0.046436710069366,0.0913568781469744,0.507901685549868,0.61152229259456,0.78836740144805
"30","1110008P14Rik",307.494814591643,0.153170425824938,0.144796487562455,1.05517979882913,0.291343101347463,0.513812139574949
"31","1110012L19Rik",666.249842290013,0.259936654516176,0.0958964661785519,2.71128303670181,0.00670233877846758,0.0350485497118507
"34","1110019D14Rik",56.9262199129444,-0.576140239625102,0.315235890679605,-1.84252571536513,0.0653982885834507,0.189570621747188
"35","1110020A21Rik",27.5961674065456,-0.0373902256850376,0.280036949995329,-0.129338075813696,0.897090144300903,0.952775259012172
"39","1110032A03Rik",321.324706468101,-0.289029228090743,0.152529898337139,-1.89195136195556,0.0584974615061871,0.175318898071092
"40","1110032F04Rik",90.2334224120811,-1.04476675142195,0.382167500903142,-2.74731540754096,0.00600853210261684,0.0322015099659303
"41","1110034G24Rik",286.074331387487,-0.0682927863327327,0.154199728635727,-0.443978887387505,0.657057848199207,0.818999357669311
"43","1110037F02Rik",2934.12608967913,-0.0718661525026703,0.0641556104755193,-1.1204261494737,0.262532206811905,0.480332616889812
"44","1110038B12Rik",803.474790375985,0.422107262055646,0.11339879833863,3.72144172812881,0.000198088580116486,0.00196617203922864
"45","1110038F14Rik",695.448201399983,0.109012885811358,0.0991414975525951,1.09923383975783,0.27166608192055,0.490857946001323
"46","1110046J04Rik",15.2375736251438,0.0804475681966685,0.4489054497262,0.222446581813899,0.823966252995711,0.911390774708418
"47","1110051M20Rik",815.163200289829,-0.0157123935619157,0.071510197606214,-0.219989768955706,0.825879122726748,0.912434425582031
"49","1110059E24Rik",986.404309356605,0.0495234127117451,0.086362450039597,0.572840712987937,0.566752550027475,0.755779132486123
"50","1110059G10Rik",374.018930592784,0.208890690831186,0.0985962032150354,2.1172175283535,0.034241390435385,0.119501196190317
"51","1110065P20Rik",418.057422422776,-0.0307642992896177,0.130628826207851,-0.236451319968926,0.813082477356474,0.90621534669117
"52","1190002F15Rik",88.6383376753983,-0.00232748230014896,0.251130077498182,-0.0153574409391897,0.987747016629453,0.999831965645904
"53","1190002N15Rik",2771.23191661807,-0.622112629453948,0.149912610945664,-4.14900293642364,3.33926528186882e-05,0.000425473446355689
"55","1190005I06Rik",34.9160196262486,-0.212886719447129,0.58576286675928,-0.391913173235821,0.695122369222492,0.842068490744644
"56","1190007I07Rik",108.3571139818,-0.0315298495847795,0.160872598625107,-0.195782594588135,0.844780333933592,0.923263226026511
"57","1200014J11Rik",1837.98425339448,-0.0773852132444363,0.0482841641458138,-1.6026955351979,0.10900188974627,0.269983387761557
"58","1300002E11Rik",164.318273476759,-0.108813760700041,0.159784780172077,-0.68047747599511,0.496202178966981,0.700034292968948
"59","1300017J02Rik",11.4187484317577,-0.424306686143921,0.432920169681258,-0.980908594758962,0.326637818715775,0.550146551126601
"60","1500004A13Rik",27.5908698099872,-0.0682182196276208,0.360604813033293,-0.198476200926706,0.842672503265719,0.922309515573868
"61","1500009C09Rik",3.08565354904292,-0.150850189939715,0.884791803194296,-0.180864289369161,0.856474099483592,0.929355728779961
"62","1500009L16Rik",308.522186995701,0.276352494370047,0.171569677867428,1.61067952181887,0.107249591335487,0.267198558136131
"63","1500011B03Rik",510.544531192899,-0.0414326545858231,0.108752069761638,-0.381592216332105,0.702763858595945,0.845859241708617
"64","1500011K16Rik",128.760484895681,-0.110833287395743,0.193226295514617,-0.581058460521357,0.561201053665585,0.751888789069072
"65","1500012F01Rik",839.087922300006,0.119891438303467,0.162759400433195,0.733791522720982,0.463075807968896,0.672593485598236
"67","1500015A07Rik",279.314683125048,0.00825447043315169,0.11015649478531,0.0752292925761659,0.940032278279215,0.974961683685651
"69","1500015O10Rik",4.94069403269407,-1.21682793659015,1.03293671448606,-1.24489281283237,0.213171153134796,0.422138931419047
"70","1500017E21Rik",17.7067065386893,0.24433298528095,0.405543712435796,0.603515184063727,0.546166017451391,0.73948738370219
"71","1500026H17Rik",4.79667771944999,-0.966161072203004,0.69348684593225,-1.45925647520172,0.144494530075471,0.325575816163642
"73","1600002H07Rik",709.961055334017,0.117272157660511,0.102459055376702,1.14412534125151,0.252571659600802,0.468866953396713
"74","1600002K03Rik",67.1807574359127,0.226776740418549,0.204605626544432,1.10851138522868,0.267641024913871,0.48607073254323
"76","1600012H06Rik",1179.53548890643,0.011758267758668,0.0562290511791073,0.209103704158189,0.834367283124766,0.917463852974395
"77","1600014C10Rik",463.848797582313,-0.150249722334704,0.091327155997989,-1.64395284714991,0.100185942695274,0.255384913674899
"78","1600014C23Rik",2.9833515100594,0.854807140073476,1.00268090134409,0.887109636213392,0.375019876535422,0.597615773557788
"82","1600020E01Rik",202.628598037229,0.542580606839585,0.141853102071877,3.82394750448646,0.00013133188902707,0.00139337619007788
"83","1600023N17Rik",7.93151656799318,-1.2943546606615,0.529288404342777,-2.41316748015661,0.0158145508015347,0.067096686410395
"89","1700001C19Rik",15.7821478805188,-0.000897107677512289,0.516066678588941,-0.00192977186815952,0.998460265776191,1
"93","1700001G11Rik",3.53429984914055,-0.129133018148259,0.661352101495791,-0.190519187933579,0.848902308749544,0.925154084886894
"94","1700001G17Rik",10.408845536991,0.0876177101177418,0.378139070680358,0.232968987301325,0.815785487764456,0.90705787042109
"96","1700001J11Rik",2.65294007700949,-1.27969346253573,0.807830738100295,-1.54577039569945,0.122160029123561,0.291156472715044
"99","1700001L05Rik",429.090852182593,-0.138847801284188,0.230785693798695,-0.597728811616271,0.550020897683487,0.74266081794075
"100","1700001L19Rik",3.51114013559643,0.29073931901181,0.632612361478459,0.455848105856771,0.6484992085843,0.813515944072764
"101","1700001O22Rik",12.7588602289383,-0.163942681022013,0.412532278113112,-0.398901996552969,0.68996541800608,0.840000816485228
