"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"2","0610007P14Rik",1334.82193145127,-0.0165296635938024,0.104514120745941,-0.159046378986552,0.873632333707412,0.943739617035354
"3","0610009B22Rik",502.843104869016,0.129624233021639,0.0821488018829478,1.57792551475169,0.114582722600102,0.292274322251863
"4","0610009L18Rik",28.9165025783453,0.176327534371202,0.269961087687432,0.657792761891721,0.510671306045782,0.720291633115006
"5","0610009O20Rik",2116.91843690117,-0.0964378305454353,0.0517895380357221,-1.86212224999875,0.0625858604235589,0.194130991917809
"6","0610010B08Rik",785.106409743752,0.164145536663618,0.307602043614705,0.490827975158008,0.623548122030133,0.798740796259374
"7","0610010F05Rik",791.649771741884,0.0309804904723046,0.0829281537696683,0.373742942357184,0.708595573369599,0.853311160943886
"8","0610010K14Rik",994.917131172007,0.233061337479828,0.137147304943384,1.69891557225151,0.089335092471384,0.247966267555233
"9","0610011F06Rik",262.543178972947,-0.359402508130108,0.147904042627992,-2.42429316059952,0.0153382180110482,0.0724615387086753
"10","0610012G03Rik",716.453434869018,-0.326902852937539,0.113535154584561,-2.88000117589679,0.00397673687769514,0.0274759318791657
"11","0610030E20Rik",1324.78456045117,0.0437778261540906,0.0745578227128814,0.587297344612139,0.557004024208783,0.754522826095567
"13","0610037L13Rik",645.637153737545,-0.0748322681253832,0.109273040915102,-0.683745691545608,0.4941357655912,0.707379018632935
"14","0610038B21Rik",13.3114923226584,-0.553444398647938,0.403259848407525,-1.35519020009526,0.175356966176373,0.382960271415947
"17","0610040B10Rik",31.2433649826663,-0.136251654464508,0.245697659637071,-0.542393033435334,0.587547777837191,0.775828728151389
"19","0610040J01Rik",6.07162393067573,0.959681516070908,0.617694175162043,1.55474537341618,0.120006723728954,0.300622306589733
"21","1010001N08Rik",464.05653771161,-0.0382001545548889,0.242281859248521,-0.163448124896054,0.870165614120754,0.942744409020033
"22","1110001J03Rik",313.568845817695,-0.410697618660279,0.146170934303515,-2.80230117589972,0.00507394811193615,0.0327110956470879
"23","1110002L01Rik",884.218747559357,-0.2170951620936,0.0894225852348107,-2.42772054279236,0.0151940458056316,0.0720759165313172
"24","1110004E09Rik",495.763470566987,-0.195166039561342,0.109954256579407,-1.77400454205731,0.0760623990130702,0.222580886415727
"25","1110004F10Rik",3647.80696069973,0.0332847952799377,0.0588080064208055,0.565642113446065,0.571637093340966,0.764503008043864
"26","1110006O24Rik",21.1683120574776,0.469648564145071,0.293086005640441,1.5981108842139,0.110018301746959,0.284391923447258
"27","1110007C09Rik",384.802668277265,-0.0709685248355251,0.162963805844241,-0.438044482134804,0.661354038378714,0.824639436179948
"28","1110008F13Rik",1789.8913536701,-0.219769585206244,0.103501821268409,-2.12294174372026,0.0337587338718072,0.12715085571191
"29","1110008L16Rik",393.903316789401,-0.0572286373715471,0.091996640749423,-0.621108837768163,0.534528014751206,0.736812297358134
"30","1110008P14Rik",307.494814591643,-0.107566765206469,0.143103128595597,-0.750897876031092,0.452714118699242,0.674387619450302
"31","1110012L19Rik",666.249842290013,0.00379100653101051,0.0966140395752993,0.041103420948014,0.967213447388003,0.988364057239204
"34","1110019D14Rik",56.9262199129444,-0.462856245626573,0.279265832152374,-1.61075573348085,0.107232972819328,0.280468371634352
"35","1110020A21Rik",27.5961674065456,0.0314928802960275,0.277638847948559,0.121204567077639,0.903529006784403,0.958157337318133
"39","1110032A03Rik",321.324706468101,-0.0794582741085531,0.150228503888561,-0.525883948778211,0.598968841976252,0.78391574629292
"40","1110032F04Rik",90.2334224120811,-0.0460829948765838,0.327762244347947,-0.142798656837197,0.886449197899151,0.949922603253882
"41","1110034G24Rik",286.074331387487,-0.0875487424013292,0.152063953502477,-0.573927232944836,0.566017043664151,0.760953528279095
"43","1110037F02Rik",2934.12608967913,-0.0235720217786233,0.0641474405728008,-0.367418079454984,0.713307187775977,0.85570702818027
"44","1110038B12Rik",803.474790375985,-0.140472024898395,0.117751669040389,-1.19236295370281,0.233118959770367,0.457750357257564
"45","1110038F14Rik",695.448201399983,0.0144465409894375,0.100250684085067,0.145872609229971,0.884021954930817,0.948575793756258
"46","1110046J04Rik",15.2375736251438,0.00277361981400769,0.436209632148822,0.00950855170291323,0.992413387721656,0.999953909024094
"47","1110051M20Rik",815.163200289829,0.133490442517435,0.0723928733847602,1.84397653667153,0.0651865597022187,0.20025768963644
"49","1110059E24Rik",986.404309356605,-0.00545504027761153,0.0865391521472072,-0.0631859541320261,0.949618429408068,0.981108189536468
"50","1110059G10Rik",374.018930592784,0.12324635536035,0.0980393422576312,1.25723542556967,0.208668398976787,0.427246346360555
"51","1110065P20Rik",418.057422422776,-0.0891852061170754,0.129589007883142,-0.688696581936271,0.491014227619439,0.704855092824813
"52","1190002F15Rik",88.6383376753983,0.0423959305660662,0.251745705752356,0.160968319860831,0.87211835230844,0.943013614745725
"53","1190002N15Rik",2771.23191661807,-0.797687489815453,0.148871595156466,-5.35569627978771,8.52275695271369e-08,5.93712610497606e-06
"55","1190005I06Rik",34.9160196262486,0.554818938340007,0.546952580308465,0.977832505843572,0.328157171206657,0.563866730061274
"56","1190007I07Rik",108.3571139818,-0.20840215634242,0.170965331612179,-1.21722244155506,0.223519593952006,0.4458244075021
"57","1200014J11Rik",1837.98425339448,0.102262320211274,0.0489622798428621,2.08866438886865,0.0367379446172763,0.134565689546289
"58","1300002E11Rik",164.318273476759,-0.264601015155825,0.157589339930359,-1.68065377599518,0.0928301839415852,0.254087368300379
"59","1300017J02Rik",11.4187484317577,-0.254109237426538,0.427292569587995,-0.590184806739499,0.555066756945262,0.753398651690306
"60","1500004A13Rik",27.5908698099872,-0.0431387642328076,0.318823156215402,-0.149522045675721,0.881141714966821,0.947309187275348
"62","1500009L16Rik",308.522186995701,0.350917906239961,0.168848547323341,2.07812377282468,0.0376979605992858,0.137280061262695
"63","1500011B03Rik",510.544531192899,0.200954125224767,0.110999556683336,1.81196301992397,0.0699919106760453,0.210479657668028
"64","1500011K16Rik",128.760484895681,-0.473917620305761,0.174742366612148,-2.6985663166404,0.00696388614534156,0.0408043593570695
